num_images,all,giraffes,zebras
2,36200.0,1770.0,34680.0
3,1302.0,26.0,34680.0
4,36200.0,1770.0,34680.0
5,6191.0,1770.0,5320.0
6,1567.5,32.0,1788.0
7,2730.0,34.0,3454.0
8,2747.0,29.0,3813.3333333333335
9,3370.25,56.0,3795.6666666666665
10,1971.0,68.0,1899.25
11,2308.5555555555557,48.0,2300.375
12,2285.4,130.0,2281.25
13,2846.7272727272725,44.0,2764.2
14,3131.0,41.0,3050.0
15,2517.6666666666665,41.0,2634.4
16,2525.2,120.0,2470.6153846153848
17,3555.4166666666665,69.0,3651.2
18,3047.5,104.0,3250.181818181818
19,2220.7272727272725,138.0,2094.5
20,3348.6875,110.0,3337.1428571428573
21,4068.0,137.5,4060.0
22,3455.8333333333335,199.5,3306.5
23,3120.0,78.0,3035.6315789473683
24,2757.8695652173915,58.0,2905.0
25,2970.0,141.0,2878.7368421052633
26,3273.3333333333335,183.0,3056.7
27,2614.3333333333335,106.75,2595.6923076923076
28,2866.551724137931,91.5,2876.24
29,3644.782608695652,93.0,3764.2105263157896
30,3005.785714285714,151.66666666666666,2887.44
31,3826.125,201.0,3621.818181818182
32,3397.1666666666665,180.0,3147.0344827586205
33,3828.4,186.0,3643.6521739130435
34,4350.454545454545,241.5,4107.6
35,3554.6666666666665,170.66666666666666,3444.0
36,2907.6923076923076,144.0,2804.9714285714285
37,2991.157894736842,130.0,2804.3333333333335
38,3225.8571428571427,122.5,3156.0
39,3465.9166666666665,166.5,3348.75
40,3282.5,167.5,3100.9411764705883
41,3015.090909090909,132.0,2935.25
42,3665.3714285714286,153.0,3609.935483870968
43,3426.153846153846,197.33333333333334,3228.5555555555557
44,3066.25,112.85714285714286,3093.6585365853657
45,3219.7272727272725,170.33333333333334,3059.121951219512
46,3185.909090909091,164.0,3032.55
47,2739.8214285714284,135.42857142857142,2666.0
48,3557.121951219512,234.0,3283.2820512820513
49,3787.6046511627906,146.0,3632.0
50,3226.222222222222,182.25,3045.7
51,3194.4615384615386,177.75,3042.6666666666665
52,3262.3529411764707,175.5,3100.723404255319
53,2887.9166666666665,154.0,2752.163636363636
54,3285.910714285714,202.5,3106.153846153846
55,3271.8070175438597,154.0,3164.6153846153848
56,3128.6666666666665,171.6,2990.909090909091
57,3435.0392156862745,168.0,3359.2
58,3240.689655172414,132.8,3105.169811320755
59,3155.934426229508,123.0,3175.754716981132
60,3536.5925925925926,160.0,3403.8367346938776
61,3689.1346153846152,145.0,3617.6739130434785
62,3327.9661016949153,162.0,3241.056603773585
63,3626.0,215.0,3354.8275862068967
64,3015.0,114.28571428571429,2967.8852459016393
65,3018.3809523809523,172.0,2835.593220338983
66,3674.3859649122805,258.0,3417.3333333333335
67,3709.672727272727,196.0,3486.0
68,3496.516129032258,207.5,3305.637931034483
69,3626.0,148.5,3540.0
70,3733.032786885246,161.57142857142858,3661.925925925926
71,3492.0,154.0,3381.714285714286
72,3062.1066666666666,186.75,2885.718309859155
73,3855.7894736842104,168.0,3696.8867924528304
74,3441.718309859155,225.6,3214.469696969697
